 id          BX_B90           B_B90          CFHT_u  CFHT_wircam_Ks      FLAMINGOSH      FLAMINGOSJ    FLAMINGOSKs                FUV               H        H_2mass              IC             IJ          IRAC1          IRAC2          IRAC3          IRAC4          IRAS1          IRAS2          IRAS3          IRAS4          IRS16          ISAACH         ISAACKs               J         J_2mass               K            KPNOU        Ks_2mass              L            L15           L18W            L24          LSST-g          LSST-i          LSST-r          LSST-u          LSST-y          LSST-z              M          MCam_g          MCam_i          MCam_r          MCam_u         MCam_z          MIPS1          MIPS2           MIPS3            N160              N2             N3             N4            N60               NUV      PACS_blue     PACS_green        PACS_red               PLW           PLW_ext              PMW          PMW_ext       PSEUDO_H_beta      PSEUDO_H_delta     PSEUDO_H_gamma         PSEUDO_LyC          PSEUDO_Mg2              PSW          PSW_ext              RC              RJ            S11             S7            S9W         SCUBA450          SCUBA850        SUBARU_B         SUBARU_U        SUBARU_V        SUBARU_g        SUBARU_i        SUBARU_r        SUBARU_z              U35     UKIRT_WFCJ          UVIMOS           UX_B90           V_B90         WFCAM_H         WFCAM_J         WFCAM_K         WFCAM_Y        WFCAM_Z      WFIRST_106      WFIRST_129      WFIRST_158      WFIRST_184           WFI_B           WFI_H           WFI_I           WFI_J           WFI_K           WFI_R            WFI_U         WFI_U38           WFI_V           WFI_z          WISE1          WISE2          WISE3          WISE4          Wide-L         Wide-S         b_goods         g_prime         i_goods         i_prime  linefilter.H-alpha-100  linefilter.H-alpha-50  linefilter.H-alpha-75  linefilter.H-beta-100  linefilter.H-beta-125  linefilter.H-beta-75  linefilter.OIII-50  linefilter.OIII-75         r_prime          u_prime         v_goods         z_goods         z_prime             sfh.sfr  stellar.m_star 
 10   10.1508690358   10.0703788991   7.91788954262   45.9085466418   36.1732069026   29.3411945642  46.1977838567       4.0272974103   36.5960391976  36.6454482146   18.5358771523  19.9603240097  250.908544097  570.528169567  1165.39823942   2599.6315321   3913.3307311  5324.87355297  990.717424662  385.156733114   4285.1036838   36.6560655229   46.1216203271   29.0276224025   29.2040772796   46.0736100007    7.47305263023   45.6262660108  236.462144818  4470.70737132  5052.76950977  5596.33916327    11.943335051   18.9823999444   13.9820848774   7.50316200131   23.2643601711   19.4712689123  672.457837774   12.3736057303   19.4831565043   13.5493558742   7.84080446636  20.0609953778  5526.51248517  469.852823375   31.2798096885   29.2406870866   51.6634043351  173.017239962  553.959751786  663.425946462     3.93850987349  428.688463254  450.246917736   30.8126796653     2.69460545367     2.66886641754    3.54792243709    3.47220694451  -2.21485731931e-19  -4.86201329691e-17  1.69055015244e-18  4.90794192165e-15   2.65127166764e-17     8.5479205367    7.97753829516   14.7933193685   16.1627248682  4063.69763917  2121.05335498  3267.72195155    2.77920814393     2.55358945164   10.3791837692    7.38004464638   14.4087950514   11.3578725304   18.9109591023   13.9442826652   20.5452252485    7.29370804669  29.4654671749   7.61046882467     7.3924082468   14.4527002229   36.7310820393   29.4585434934   46.1355749278   27.6002453965  19.7406483709   26.3966690451   30.2438009092   35.4407487686   41.2621100098   10.8711435945   36.7181270329   19.2612891659   29.3356517707   45.4269510779   15.1504384184    7.23436186449   7.50153535251   14.4513911352   20.5553063042  201.402583711  620.313934416  3965.82192268  5815.63659023   35.7956257107  518.787282709   9.96486690846   11.9974629509   19.2571895339   19.0766903519       1.72959940821e-15      1.71514720631e-15      1.73212805745e-15      2.98936511229e-16       3.1099874454e-16     2.88832132048e-16   1.86550587668e-15   1.85469276985e-15   13.8490303677    7.33940926188   13.9625427777   21.0131076668   20.8644249005       1508.68799556   72644210419.3 
 11   6.45547209312   6.30304859347   3.01117173074   60.7856349371   53.2335719504   41.9373084023  60.8505914514     0.601858575448   53.7732907682  53.7883177546   23.7438614097  26.5288127381   91.213810604  165.307616557  309.106853212  668.398171764  997.928116178  1350.54135427  229.993346537  58.7052967228  1088.16980864   53.8433310301   60.7864787904    41.630150771   41.7399798517   60.2905276641    2.50463082315   60.8398658164  87.2229514816  1134.98940072  1281.39692954   1419.8153781   8.98863855099   21.5483909834   15.5698243497    2.5405697573   31.6728474984    26.697672396   190.83877648   9.51841646861   22.3430205256   15.8229499933    2.9014583938  27.5249379463  1403.48342157  100.638832637   6.56109263695   5.93228373658   56.8222976134  75.2404760703  162.212298082  138.371531233    0.742669878945  94.7800143789    64.78321469   6.45214962759    0.368586515246    0.360458439912   0.605024814325   0.584848464786  -3.52122790578e-19  -1.98735164817e-18  1.13889519464e-17  5.61149873759e-16  -4.02067210758e-18    1.60237259002    1.50508577941   16.8959837658   18.3147859911  1035.74472239  548.049542371   836.17827452   0.395223603512    0.300591509997   6.88166290671    2.41203136645   12.6344222266   8.86055397492   22.0645022419   15.7231604412   28.4128954006    2.32426783806  42.1399466303   2.63916251748    2.42544454974   12.7760886929   53.9669428201   42.1647421693   60.2495008192   35.6617546664  27.1941090333   35.8471119143   43.2237147897   51.7222621918    60.799070598   7.92262538032   53.9356910376   26.1563474124   41.9295227611   60.9514982959    16.819931676    2.26708670956    2.5283032993   12.3547558783   28.1074270363  80.7377174537  176.952378314  1010.62842147   1472.7709967   7.94172040435  91.2244055856    6.0147478701   9.23530590979   22.4150462113   22.2235389306       1.37014229188e-16      1.33537867893e-16      1.34877760971e-16     -5.92711880307e-17     -3.58306570117e-17    -7.66671212654e-17   2.21841325637e-16   2.14336119523e-16   15.8326077313    2.36920004115   14.3902023334   28.6716001988   28.5559013084       169.123734447  612226816801.0 
 12   1.50043843369   1.45517684441  0.606469422097   37.2878030826    32.697687548   24.2516541316  37.1826930483   0.00885776920901   33.1547882652  33.2104404337   11.3036116435  13.2391675002  33.2282488552  44.0947358679  69.5336337475  139.756097993  204.763669783  273.887075371  43.4553969151  6.06992469973  221.422452398   33.2120654966    37.123378549   24.0075714428   24.1034739564   36.7768683291   0.431865172348    37.205027538  32.5315114366  230.834870661  260.052290373  287.941189133   2.42707585139   9.75873134575   6.05811285901  0.445143765325    16.689884124    13.418777978  48.6352471647   2.60388435541   10.2822960571    6.2605861456  0.565196831779  13.9535880158  284.830179165  17.6452226472   1.13135335594  0.986596761857   33.4433883662  31.1485222948  44.0055840202  23.5914107098   0.0210239175304  17.1446636273    5.737299189    1.1104322553   0.0274789957633   0.0255933287035    0.07835756247  0.0741259717794  -3.98059281023e-19   1.38923582796e-18   5.7849796042e-18  1.12866859665e-17  -1.87095076564e-18   0.240089029701    0.22741035516   6.90735343883   7.77419455665  212.366381841  116.013528068  172.991071203  0.0336490935558  0.00888155771665   1.58546952291   0.399221530389   4.13572099755   2.38453423108   10.1329150695   6.16415091852    14.583298958   0.368775942923  24.4342873724  0.479461098491   0.404703350764   4.23540636701   33.3056295357   24.4569112654   36.6038495966   19.2105109561  13.7675101488   19.5476763789   25.2107440294    31.527318952    37.952844544   1.92351626508   33.2869092355   13.0160103808   24.2449772212   37.4401317905   6.84042437583   0.349300381339  0.438874715724   3.95482651772    14.343834547  31.8517685587  45.9470678333  207.014039349   298.29959992   1.44753261086  12.4598067907   1.31714715428   2.53092265464   10.3447053059   10.2278549766      -1.44471585665e-17     -6.99008165416e-18      -1.1893950518e-17      -1.9543668797e-17     -1.55916308881e-17    -2.02143296366e-17   2.51043321865e-19    2.9936443071e-18   6.24416913413   0.384243993418   5.33166622955   14.7158119128   14.6467665443       2.28023420543  582684174237.0 
 13  0.764495894265  0.740248703035   0.30927759121   27.2356195616   23.9773388255   17.4957400364  27.0822245164  0.000604880152837   24.3608309751  24.4218251175   7.20012218429  8.69163128689    22.78117514  28.4384207794  43.0727838747  84.8456933926  123.631894951  164.967339265    26.07074174  3.46332540101  133.495618229   24.4123453031   27.0244143042   17.3027457292   17.3863250113    26.844392513   0.211210974567   27.0897866187  22.5354058298   139.15256761  156.685739805  173.419246429   1.29715502503   6.09880567554   3.60411733999  0.218696880222   11.3476708918   8.79835942646  30.7370170309   1.39622547278   6.47574059659   3.73991215741  0.285389098541  9.20043492038  171.550648238  10.5420376086   0.67774407194  0.589737578638   24.2746012502  21.3452329361  28.4465183882  14.0652280909  0.00346694944235  10.2640505811  3.20946646689   0.66506369273   0.0149261660534   0.0137833938333  0.0456418860987  0.0430907800321  -3.46441264738e-19   1.00634112688e-18  3.30992926694e-18  3.31995974176e-18  -1.01765375855e-18   0.141730907413   0.134307791561   4.17777872306   4.76560200889  128.176627979  70.6798004516  104.676227635   0.018665150703  0.00357153721061  0.800393002619   0.193130797126   2.34009416076    1.2706210386   6.37552110462   3.67490455818   9.69250943516   0.176267634657  17.6458400553  0.237791107984   0.196343998491   2.40770961191   24.4890309111   17.6639580366   26.6522014569     13.39546069  9.06039711414   13.6811588052   18.2416452154   23.0703451347   28.1890923131   0.98750524636   24.4745840006   8.50043381462   17.4902024826   27.3607990161   4.13251433054   0.165581707741  0.214743964954   2.22335419418   9.51349161712   21.889253982  29.4696703177  124.948733883  179.650920877  0.869839559995  7.30598327903  0.655823598019   1.35832448153    6.5196660412   6.43956928286      -7.76696256972e-18     -1.51278733822e-19     -5.09561349265e-18     -8.85672443743e-18     -7.29729553724e-18    -8.42531745598e-18  -2.80812447402e-18  -2.12829785908e-19   3.72839145051    0.18477744692   3.13496333822   9.80572428414   9.75073304258     0.0230499887783  560054354964.0 
 14  0.402087340274   0.38861842905   0.15937828392   17.8420632756   15.7173485399   11.3992688854  17.7297761391  0.000325709984109   15.9834896678  16.0270169476   4.40752760439  5.40024830067  14.4739858594  17.6709169101  26.2804391799  51.3386243721  74.6271744245  99.4781123662  15.7235780303  2.09182130689  80.5316321146   16.0206954973   17.6876524363   11.2672680179   11.3258084869   17.5999746717   0.105166098532   17.7318256364  14.3638665701  83.9400268303  94.4977117098  104.570847174  0.709924337046   3.69619226979   2.11769538838  0.109186447647    7.1658423784   5.46161552607  18.9201818688  0.766128933652   3.94149928971    2.2038779742  0.145733313744  5.72546281632  103.443518976  6.36024723952  0.409687651231  0.356552523948   15.8798879155  13.5390438212  17.6912977602  8.48517882521  0.00116541005611  6.19246336011  1.93908799801  0.402004563709  0.00900855419385  0.00831983501509  0.0275210081977  0.0259834225614   -2.3726854133e-19    6.9734695832e-19  1.84352326545e-18  2.02816377994e-18  -5.83861269569e-19  0.0854919212124  0.0810056726332   2.48121011212   2.85426516413  77.3587247536  42.8313196023  63.2458516894  0.0112619454006   0.0021660434095  0.418417074011  0.0955146554936   1.33008640403  0.694099479967   3.87835031842   2.16237932332   6.05052187834  0.0865345232516  11.5008383971  0.119429142859  0.0972589954916   1.37340943123    16.073541748   11.5128526543   17.4673015801   8.58594091794  5.63145483976   8.78204718943   11.8963333563   15.1109387454   18.6150583702  0.524637821984   16.0636392978   5.26731032732    11.395583576    17.924681279   2.45307067947  0.0807670597724  0.107041047411   1.25901791308   5.93736686513  13.8953591686   18.263302353  75.4107192596  108.330397485  0.525644089122  4.40934017536  0.338184636144  0.745820490759   3.96982414808   3.91885507462      -3.67605358822e-18      1.98735435391e-18     -1.62714534987e-18     -4.40362611453e-18     -3.67331813902e-18    -3.97669275427e-18  -1.90090518551e-18  -2.32573882546e-19   2.19620735844  0.0909688735077   1.82945795599   6.13423451765   6.09610016884   1.74434574522e-06  538118877646.0 
 15   2.08793295678   2.07188615141   1.63967017096   9.32114220613   7.29031001624   5.92804097078  9.38493207092     0.842637448745   7.37519762411  7.38492519301   3.76987533492  4.04987243411  52.3677631841    119.3522036  243.942604041  544.266577113  819.380157802  1115.00069722  208.211720974   82.043773938  897.273482088   7.38737855368   9.36975170729   5.86231042019   5.89932899109   9.35841673096    1.54829643343   9.26229159917  49.3371403908  936.143672132  1058.04395348  1171.82483534   2.45530290871   3.88576678152   2.85351889023   1.55445503132   4.71148535471   3.94262834303  140.701420753   2.54378671655   3.98624878399   2.75883100627   1.62395187187  4.06165459689  1157.15385937  99.0476837661   6.59919006473   6.17617649416   10.5586699504  36.0434134239  115.874986284  139.986958944    0.820874419376  90.2643246752  96.0461570709   6.50102273763    0.575488525162    0.570156239938   0.753449387738   0.737630053463   -4.3401448005e-20  -1.04691194423e-17  3.37371607011e-19  1.05212929593e-15   5.72470017765e-18    1.81010567628    1.68897447673   3.01847261035   3.30263712053  850.880306146  444.057265336  684.182800548   0.593018272383    0.547113995637   2.13310375974    1.52915398386   2.96376591159   2.33015836318    3.8654482854   2.84438468567    4.1573037894    1.51141502566  5.95263759114   1.57662282661    1.53173388126   2.97229681839   7.40238986892   5.95086966572   9.37336455782    5.6100154117  3.99603434712   5.34827798532   6.10893694492   7.14768668554   8.32114814566   2.23070983065   7.39975364482   3.90302946175   5.92695833497   9.21674334654   3.09617053911    1.49922144001    1.5541351266   2.97457982554   4.16255163082  41.9906938528  129.781063823  830.371183028  1217.84103808   7.53640815493  110.074415422   2.05087470787   2.46536665205    3.9369877177   3.89974970261       3.71174546382e-16      3.68002314414e-16      3.71705312097e-16      6.48467077032e-17      6.72662168928e-17     6.27665087342e-17   3.99916921185e-16   3.97584891716e-16   2.82317196176    1.52080088404   2.85636137822   4.25583300635   4.22481182389       324.866461843   14174602013.9 
 16   8.69007968131   8.54049105146   5.07145034234   56.5787649578   49.0196024757   39.3940484274  56.6511151084      1.74708198343    49.536883174   49.576477766   23.3822072124  25.7518886793  146.190711179   303.26020207  600.367912066  1325.11387887  1988.86807967  2701.00917131  480.496722002  154.991617549  2174.46966005   49.6045831642   56.5762106401    39.106194086   39.2336890452   56.2922290942    4.53090115569   56.4774928598  138.783183449  2268.39173237  2562.66459077   2839.1956307   11.1695968242   21.9653960183   16.4116121839   4.56875720491   30.3313640127   25.7191622958  354.599471715   11.7146016221   22.6651718676   16.4646791517   4.96227557508  26.4650990686  2805.20797431  219.133746999   14.4419068823   13.2922061235    55.858298634  108.955660531  295.624315422  305.555714271     1.89048921843  202.998136413  177.205803086   14.2149619041     1.04077996498     1.02606546628    1.49438850073    1.45497132461  -3.49662054237e-19  -1.44981118447e-17  7.16357328462e-18  1.78150092085e-15   3.88282417981e-18    3.75012817937    3.50990020553   17.5588680939   18.9302410159  2064.76802143  1082.96215646  1662.71645026     1.0890633833    0.935856729255   9.13142162351    4.42848274408   14.4896276307   10.9154423823   22.3101727806   16.5069641244   27.2138496519    4.33143372192  39.5752263232   4.67989217489    4.44227640186   14.5988634555   49.7108200698   39.5910131704   56.2383564899   34.5394570236  26.1329163536   34.2730840916   40.5335318466   47.7624244319   55.5401023526   10.1172646362   49.6880352369   25.2836773153   39.3867167692   56.5565727721   17.6058150739    4.26699918548   4.55943214471   14.3091118545   27.0270971673   122.36340061  327.865743614  2015.13379192  2947.65945092   16.9757666729  221.352497576   8.30356412339   11.3700832472   22.6524765494   22.4678555676       5.79756555831e-16      5.72382709442e-16      5.78575328441e-16      2.78235839267e-17      5.11865111402e-17     1.03436399574e-17   6.85187170943e-16   6.75493464686e-16    16.556317398     4.3817924112   15.5849531201   27.5592654051   27.4316784992       541.882473718  393706689783.0 
 17     3.966785989   3.87815238634   2.00522464883   48.0372444093   41.7471381453   31.9774980749  48.0210405975     0.481172929475   42.2525271842  42.2945317471   16.7617859116  19.0440764359  69.5026680573  123.136297704  228.276787181  491.891825379  733.899313757  992.897588268  171.375233432  47.3505791017  800.144304775   42.3167048702   47.9553755021   31.6964240231   31.8055793845   47.5667546898    1.68446454884   48.0007645753  66.6832680893  834.569640539  942.185686066  1043.75125073   5.56341101787   15.0379494889   10.3019413857   1.70771811818   23.2261585245   19.1862538819  141.644946983   5.89093255989   15.6775243382   10.4949574859   1.93501564897  19.8507860206   1031.5933538  75.9854524201   4.97440194923   4.52384104206   44.6055033876  57.5587797714  120.932824411   104.94516751     0.54204594136  71.1864188244  52.9385534123   4.89315107305    0.304759425744    0.298956947913   0.476399073104   0.461673292323  -3.91624402627e-19  -2.53503576623e-18  7.51398804534e-18  4.85974571197e-16  -1.08406439971e-18    1.23875484224    1.16211530553   11.3536291915   12.4807904674  761.726872332  403.565775138  615.144145318   0.323781989235    0.258244353888    4.1903854221    1.62451391145   8.07279442909   5.45753444602   15.4516627259   10.4210132891   20.5869001283    1.56808789122  32.1721180216   1.77166345846    1.63347331437   8.18858012024   42.4242341171   32.1948345453   47.4606220826   26.4755330953  19.5954544814   26.6837584773   33.0945875816   40.4252480298   48.0842703647   4.80853005841   42.4002632234   18.7310161263   31.9702089378   48.1608861645   11.3050911089    1.53124962945   1.69945611525   7.86203723398   20.3303442269  61.7516402356   131.61959571  743.182079187  1082.97926685   5.96462339345  71.4061592523   3.68319972812   5.71968314391   15.7293390586    15.577510491       1.38069698247e-16      1.40729638529e-16      1.39125076489e-16     -1.70478027882e-17     -5.46338539723e-18    -2.40723471426e-17   1.85204199016e-16    1.8374574401e-16   10.5049535046    1.59702111639   9.42472582645   20.7905435433   20.6972064857        146.74504535  552012788241.0 
 18   1.58592658522   1.54364675901  0.721788324272   33.9984775372   29.7983685301   22.1341472286  33.8814814252    0.0986396975462   30.2272530453  30.2840018217    10.141080136  11.9114256587  34.7739891676  51.2946375839   86.703035076  179.900671799  265.836562433  357.602177782  59.4376994741  12.8675065922  288.663036675   30.2831109841   33.8214144833   21.9100873332   22.0023044376   33.5570323448   0.560246874435   33.8873321884  33.9098564013  301.005986575  339.456149026   375.92563505   2.42827261257   8.79931015026   5.55114141513  0.572329312034    15.088854591   12.0443861266   57.380924922   2.59214121991    9.2670538857   5.71514056739   0.68433454541  12.5349589522  371.691337623  25.3850343322    1.6490616648   1.47438680536   30.7076539656  31.0827254432  50.8364464589  34.5912065401    0.115453013861  24.1500019416  13.7569059037   1.62062318513   0.0758425045011    0.073582476197   0.139760191541   0.134356359837  -3.72276807988e-19   3.97488284272e-19  4.75616296939e-18  1.01467482441e-16  -1.24383147739e-18   0.385261308345   0.362714356942   6.29016058942   7.05660002612  275.796028952  148.526716702   223.74057135  0.0832446156807     0.05564023498   1.67131383088    0.53018300205   3.92907735788   2.38193281581   9.12909538877   5.64044447154   13.1146513211   0.502033974832  22.3021377192  0.604171337828   0.535116461614   4.01437110096   30.3705751149   22.3224111662    33.383689104   17.5009145233  12.3599699542     17.78595395   23.0112336119   28.7369415421   34.7144102781   1.98171120053   30.3531679293   11.6865673059   22.1279336113   34.1315528116   6.23860666445   0.483952603215  0.566907965168   3.77747639379   12.9026310099   32.397080982  54.0192249971  268.978338272  389.780104551    2.0317311746  21.3846085576     1.423864842   2.51897087749   9.31731564529   9.21345433653       1.96539379606e-17       2.6342913473e-17      2.20009777193e-17     -1.31170491318e-17     -8.97274971693e-18    -1.44383675972e-17    3.5335029738e-17   3.71948583356e-17   5.70668865791   0.516362922923   4.93613540962   13.2500794002   13.1838415125       29.7946408434  564729155338.0 
 19  0.506973743613  0.490480629987  0.204299375199   20.6807235913   18.1779395361    13.197678431  20.5559310757   0.00338289364909    18.481355608  18.5305607125   5.19115921713  6.33021688584  17.0750165642   21.151533865  31.8404734856  62.5682535907  91.1040257821  121.548075776  19.3001204168  2.71786775306  98.3697994204   18.5232691982   20.5083050865   13.0468222174   13.1132903147   20.3952706839   0.138270058578   20.5581379955  16.9206116409   102.53743295   115.45386337  127.771606892  0.877413590279   4.36986203123   2.53280905496  0.143190486114   8.35875688391   6.40102247978  22.7530618066  0.945633611977   4.65311065858   2.63254092676  0.187857573485  6.70508404724  126.388720152  7.84740982457  0.505781034333  0.441364151095   18.4077564196  15.9237489977  21.1612695644  10.4913364312  0.00505235718854  7.62322658055  2.57490157154  0.496374220343   0.0123263971303   0.0114913765257  0.0348675207978  0.0329924433278  -2.66602652871e-19   7.60933176893e-19  2.22017547824e-18  5.33557961364e-18  -6.92004120552e-19   0.106822805328   0.101147753223    2.9554064231   3.38933156894  94.4476013708  52.1451838925  77.1559314449  0.0150586969915  0.00409867231185  0.528867248696   0.126413635273   1.61399715232  0.858340187444   4.57945406361   2.58473089435   7.07765032909   0.115372421063  13.3140354677  0.155752182251   0.128535523905   1.66413658643   18.5837024344   13.3278796796   20.2438807157    9.9850292599  6.59603797662   10.2062562093   13.7704227288   17.4788345269   21.4961293371  0.657681304741   18.5722935019   6.17817282556   13.1934314741   20.7743669436   2.92260540037   0.108299855695  0.140602265925   1.53054383781   6.94776129137  16.3622003083  21.8982920567  92.0720370672  132.375326975  0.646406187639  5.55514471699  0.430735757168  0.920244246315   4.68579827487   4.62654850212      -3.70060169809e-18      2.48450082713e-18      -1.4742292291e-18     -5.51142463011e-18     -4.52622053089e-18     -5.1134076321e-18  -9.48118712894e-19   9.17896089531e-19   2.62397406276    0.12086016381   2.19500329678   7.17370072468   7.12986023338      0.909634446367  543689688382.0 
 20  0.567961432804   0.56364047854  0.446978121346   2.52452190848   1.96969908036   1.60302243871   2.5422535268     0.230447738397   1.99260176427   1.9952089022   1.02173614492  1.09673738145  14.3108379944  32.6401368425  66.7255074807   148.88245056  224.145380197  305.019874661  57.0255420802   22.566862979  245.457942283    1.9959000034   2.53816885739   1.58503261492   1.59516622983    2.5349492163   0.422130270503   2.50844255271  13.4812917299  256.091787766   289.44057707  320.562993667  0.667790293958   1.05539623915  0.774266917261  0.423802757771   1.27509101004   1.06697565276  38.4809173481  0.691861098213   1.08250402598  0.748007905199  0.442713923349  1.09914744426  316.545219935  27.1539823032      1.80962984   1.69426011375   2.86588544347   9.8439062201  31.6882208883  38.3891564069    0.224222217434  24.7367610579  26.4302426424   1.78274404642    0.158423227325    0.156969582926   0.207042807314   0.202718361576  -1.16186101594e-20  -2.88928524719e-18  9.08660408858e-20  2.89975596715e-16   1.58120835931e-18   0.496955990651   0.463669709645  0.818970303036  0.896490734679  232.763812107  121.469389527  187.159863064   0.163202298256    0.150762820901  0.580093480689   0.416921370864  0.806237035715  0.633330051314   1.04936902379   0.77166234327   1.12481064929   0.412097064335  1.60962662145  0.429842085481   0.417626510096  0.808513799373   1.99994529606   1.60911505824   2.53920813867   1.52009658272  1.08132379509   1.44763449496   1.65179586185   1.93162352242   2.24863346239  0.606333173385   1.99923102242   1.05652441108   1.60273314725   2.49565188377  0.840482070516    0.40878089781   0.42371693187  0.809359449247   1.12652243442   11.471148926  35.4934010074  227.152053324  333.159706441   2.06527722394  30.2392632418  0.557984918498  0.670434384142   1.06885744601   1.05871831439       1.02332064391e-16      1.01451284957e-16      1.02477333065e-16      1.79364429434e-17       1.8589309113e-17      1.7370299465e-17   1.10220952805e-16    1.0957688604e-16  0.765748930947   0.414649290119  0.775643478003   1.15181614437   1.14333910913       89.6685280943   3790278075.49 
 21   5.00263853558   4.92476706098   3.08114479133   29.8054432318   25.6395192939   20.6977451709  29.8529365191      1.15626304528    25.914122255  25.9386469566   12.4445155333  13.6504099469  89.0044552257  189.070687811  377.605663673  835.963512897  1255.69254822  1706.19613905  306.070120607  102.569847299  1373.42378107   25.9502868453   29.8110976858   20.5427535212   20.6155265048   29.6900681888    2.78863521599   29.7272019137  84.3637327461  1432.78397322  1618.82012294  1793.43666727   6.31009138015   11.8267551023   8.88440904487   2.80906181866   16.0259235506   13.5954143691  221.541320237   6.60166480703   12.1887416471   8.87433739506   3.02336777895  13.9855656041  1771.80222051   140.64091354   9.28693784462   8.57404179726   30.0053731937  65.0341226272  184.112916484  196.592070499     1.22624771981  129.900116209  117.850167235   9.14243976897    0.695114526987    0.686010940002   0.979259933052   0.954476903068  -1.87652202737e-19  -1.04093591606e-17   3.1921083336e-18  1.20714006022e-15   3.79430369084e-18    2.43658035563    2.27916331495   9.47459391418   10.2121172649  1303.67612219  682.873119627  1049.42469349   0.724995011317    0.632691315205   5.23435762627    2.73243493342   8.03729941445   6.14708212858   11.9803653256   8.92504624278   14.3673235525     2.6792525846  20.7917128078   2.87046360521    2.73987367163   8.09071714731   26.0048697539   20.7985055603   29.6638005595   18.3286686602  13.8059589327   18.1044798516   21.2917146201   25.0037989951   29.0072828138   5.74226616867   25.9938207664   13.3783483446   20.6938789271   29.7568348479   9.52432694646    2.64373102119    2.8046462003   7.95825200726   14.2851692262  73.7056063256  204.732433912  1272.35855347  1862.27067671   10.8593957552  144.653551777   4.80709497897   6.40796279143   12.1651265499   12.0659841205       4.02690726187e-16      3.98132028548e-16      4.02336955321e-16       3.4493708227e-17      4.66127708291e-17     2.54288461123e-17   4.62725789617e-16   4.57306489596e-16   8.94015238738    2.70695869212   8.50414814385   14.5672939393   14.4962692573       367.879257109  178028187984.0 
 22    4.7791387021   4.68996457098   2.69815269259   40.8124244465   35.3136291406   27.6555314877  40.8378361379     0.863418086657   35.7158769788  35.7477980419   15.4362745248  17.2554770469  83.5154923289  164.791796403  319.961887707  701.363479569  1050.92948598  1425.71847327  252.092049612   78.999488181  1148.11449815   35.7676835035   40.7827139328   27.4291902824   27.5228871463   40.5152114055    2.37166962713   40.7618847733  79.5549623852  1197.65419654  1352.77010279  1498.66678497   6.32662173286   14.2121767629   10.1869846713   2.39488890304    20.680178805   17.2995838466  191.756089384   6.65682595251   14.7358493614   10.2825489022    2.6300457074  17.8516436937  1480.82391896  114.335058409   7.52611263312    6.9110251823   39.1562013096  64.5747181532   161.00350332  159.131120664    0.934714768956  106.149038015  89.9714531924   7.40692565863    0.526612915851    0.518731259482   0.767469424547   0.746595008739  -2.95015528129e-19  -6.79195038272e-18   5.7005571154e-18  8.90986476125e-16   1.33947802623e-18    1.93861719624    1.81521837927   11.0472295487   12.0247161976  1090.97539465  573.830815848  879.233710526   0.552470305409    0.468910290937   5.02448933853    2.30992142177   8.57155639687    6.1852172567   14.5080024513   10.2706515606   18.4345532053    2.25163394628  27.8040587063   2.46151087428    2.31861787993   8.65997082089   35.8519523007   27.8192429055   40.4554419667   23.5763776973  17.6230765107   23.5630607036   28.5458584204   34.2968575218   40.3845588227   5.62690583137   35.8334280496   16.9498887822   27.6497827221   40.8509279507   11.0477047907    2.21314835285   2.38818612157   8.41919709884   18.2578760116  71.3491246326  177.551420667   1064.6387588  1555.73366481   8.88088655209   113.92885859   4.52407874825   6.46211226321    14.750510959   14.6189479045       2.83848810333e-16      2.82475143654e-16      2.84047027114e-16      7.82937836272e-18      2.06549065753e-17    -9.84410838557e-19   3.41338847979e-16   3.37462708507e-16    10.322511232    2.28174647628   9.52508210394   18.6455009074   18.5595601059       270.805901734  372285427688.0 
